MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,STRATEGY,LEVEL_BIN,N_OBSERVATIONS,BIN_MIN_ACTUAL,BIN_MAX_ACTUAL,BIN_MEAN_ACTUAL,MAE,RMSE,MEAN_ERROR
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,168.0,ensemble,"(1.564, 2.046]",49,1.5699998,2.04,1.7871427693877548,0.39628693673469395,0.5235140127963992,0.30291434081632646
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,168.0,ensemble,"(2.046, 2.992]",48,2.07,2.9499998,2.4772915395833333,0.4667393166666667,0.6048628893463821,0.36816570000000004
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,168.0,ensemble,"(2.992, 9.72]",49,3.0199997,9.720001,4.960408363265307,0.8413682857142856,1.1279336908840247,-0.1928119469387755
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,ensemble,"(0.859, 1.41]",50,0.86,1.4099998,1.1525999896,0.516800773,0.6329225550799128,0.4871839138
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,ensemble,"(1.41, 1.99]",48,1.4200001,1.9900004,1.69583340625,0.48940040416666664,0.6391455713340575,0.4554993875
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,ensemble,"(1.99, 2.776]",48,2.0,2.77,2.3425000958333335,0.8048221908333333,1.2080040223399011,0.5967782758333334
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,ensemble,"(2.776, 4.13]",48,2.8000002,4.07,3.401666902083333,0.8044618312499999,1.0595860821327772,0.17671969375000005
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,ensemble,"(4.13, 18.84]",49,4.1700006,18.840002,7.751633,2.4686119469387755,3.563821644162241,-1.6126218489795916
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,ensemble,"(14.906, 25.332]",48,15.370001,25.319998,21.027915750000002,4.662189427083334,5.13158319163668,-3.6083025104166673
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,ensemble,"(25.332, 41.47]",49,25.340004,41.469997,29.528977367346933,9.833428591836734,10.211784934820727,-9.74407630612245
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,ensemble,"(4.388999999999999, 6.492]",49,4.3899994,6.439999,5.536325991836735,1.0457245204081633,1.1946948251656835,1.0389734020408163
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,ensemble,"(6.492, 9.316]",48,6.5699997,9.299999,7.846665866666666,1.7124265291666667,2.1235012862854528,1.7124265291666667
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,ensemble,"(9.316, 14.906]",49,9.320001,14.789999,11.836325642857142,2.0376837285714284,3.0899008138110133,1.1152275979591837
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,ensemble,"(10.716, 18.044]",49,10.73,17.880001,14.09857143877551,3.55516143877551,5.330279700835199,2.4316316632653057
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,ensemble,"(18.044, 28.856]",48,18.7,28.640001,24.012499187499998,6.000971,6.835758966623533,-3.8847987916666664
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,ensemble,"(28.856, 107.17]",49,29.000002,107.17004,36.5700023877551,12.99580542857143,15.021962948758688,-12.116139224489796
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,ensemble,"(5.169, 7.494]",49,5.17,7.4500003,6.416938987755101,1.9469474877551023,2.142651199697414,1.9332966346938778
bidirectional_lstm_ts168_ensemble,bidirectional_lstm,"BiLSTM (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,ensemble,"(7.494, 10.716]",48,7.5600004,10.66,9.091874449999999,3.3544428833333337,4.183509363891591,3.0661445083333336
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,recency,"(1.6190000000000002, 3.09]",50,1.6199999,3.0900002,2.490799804,0.42440551400000004,0.587372232144287,0.329385478
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,recency,"(10.974, 30.37]",49,11.05,30.37,17.685917918367345,4.168074183673469,5.542961829871723,-1.5221671224489794
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,recency,"(3.09, 4.446]",47,3.1200004,4.4300003,3.662553297872341,0.5985674765957447,0.7657524723329111,0.3435014595744681
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,recency,"(4.446, 7.168]",49,4.4500003,7.15,5.771224808163265,1.420055930612245,1.812798433353981,1.1641415673469389
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,recency,"(7.168, 10.974]",48,7.2400007,10.860001,9.063333739583333,1.76544668125,2.291089230994713,0.39292026875
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,recency,"(1.7590000000000001, 3.658]",49,1.7600002,3.63,2.919183855102041,0.8298545285714285,1.0365318108345034,0.7745452673469388
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,recency,"(16.048, 63.18]",49,16.16,63.18,27.61061242857143,10.969518193877553,14.434444673705407,-6.541795989795919
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,recency,"(3.658, 5.428]",48,3.7000003,5.42,4.383541833333333,1.11157001875,1.3899831033619061,0.7479555104166667
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,recency,"(5.428, 9.06]",49,5.4299994,9.030001,7.12489817755102,2.1320553204081634,2.591215459249918,1.5839138755102038
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,recency,"(9.06, 16.048]",48,9.18,15.880003,11.791667354166668,3.028043985416667,4.4692450627244185,1.5161745354166667
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,recency,"(1.8390000000000002, 2.614]",49,1.84,2.6100004,2.3400000530612246,0.6548586306122449,1.0058987210064458,0.6332019000000001
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,recency,"(2.614, 3.076]",48,2.62,3.0600002,2.819374977083333,0.7141063604166668,1.3158114473149107,0.5285999604166667
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,recency,"(3.076, 4.554]",49,3.0799997,4.55,3.869999808163265,0.7471356571428571,1.2497731235702083,0.48108157551020403
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,recency,"(4.554, 5.15]",49,4.57,5.1499996,4.89653016122449,1.5508918367346938,1.8260616613906906,1.4123131551020407
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,recency,"(5.15, 17.85]",48,5.19,17.85,6.429999479166667,1.59713288125,2.314279482893849,1.2115061395833333
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,recency,"(1.979, 3.0]",50,1.9800001,2.9999995,2.688599908,1.1035292319999999,1.337775483643636,1.09986512
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,recency,"(3.0, 3.708]",47,3.0099998,3.6999998,3.3253189872340427,1.238293134042553,1.9483102822211988,1.2197996404255318
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,recency,"(3.708, 5.06]",50,3.7099998,5.06,4.536799954,1.39886481,1.9643471558436834,1.3390349220000002
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,recency,"(5.06, 6.022]",47,5.0699997,6.01,5.5238298170212765,1.990904365957447,3.2113208640505793,1.940621536170213
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,recency,"(6.022, 34.46]",49,6.03,34.460003,8.40265298367347,2.379104663265306,3.636827534385044,-0.38323243469387763
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,recency,"(1.5890000000000002, 3.214]",49,1.5899999,3.2100003,2.568163132653061,0.34598592448979587,0.40770631188655715,0.29269285510204085
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,recency,"(3.214, 4.448]",48,3.2200003,4.4400005,3.792083491666667,0.3473718624999999,0.389052904293708,0.33434635833333326
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,recency,"(4.448, 5.592]",49,4.4500003,5.5699997,5.048367602040816,0.4771387979591836,0.7085689787453625,0.2855185612244897
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,recency,"(5.592, 8.624]",48,5.6800003,8.6,6.7956253625,0.5952392854166667,0.9095594174529607,0.2354399770833334
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,recency,"(8.624, 19.53]",49,8.64,19.529997,13.094694285714285,1.866826730612245,2.632401413988023,0.38660875918367377
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,recency,"(1.959, 3.784]",49,1.9600003,3.7800002,3.071224630612245,0.6099007489795918,1.1441040448297974,0.5317269285714286
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,recency,"(12.582, 62.23]",49,12.6100025,62.22998,20.93938756122449,5.102010991836734,9.760659591502534,-1.7253810938775505
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,recency,"(3.784, 5.25]",49,3.7900002,5.2500005,4.552653291836735,0.739350169387755,1.0067586495194387,0.48234733265306123
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,recency,"(5.25, 7.242]",48,5.26,7.2400007,6.2337500708333335,1.1633558479166668,1.5677000730614647,0.93274453125
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,recency,"(7.242, 12.582]",48,7.2500005,12.54,9.263750447916665,1.8556669625000002,2.6136145504807855,0.8110259958333333
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,recency,"(11.234, 13.612]",48,11.249998,13.569997,12.4472908125,2.2108441875,2.5847700903217867,-1.5283878958333332
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,recency,"(13.612, 51.57]",49,13.64,51.569984,17.557550265306123,5.562538244897959,8.663592216376674,-4.8238866530612245
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,recency,"(2.839, 7.388]",49,2.84,7.379999,5.50387698367347,0.9450198510204081,1.0407917764925139,0.7871909204081633
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,recency,"(7.388, 9.658]",48,7.4000006,9.65,8.608124208333333,0.7770320437500002,0.9681219584396212,0.14103094375
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,recency,"(9.658, 11.234]",49,9.659998,11.23,10.438162653061225,1.2802086775510206,1.626832436691505,-0.833043024489796
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,168.0,recency,"(10.548, 13.016]",49,10.559999,13.009998,11.796734275510206,1.6241392551020413,2.048500654521999,-0.10455011224489781
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,168.0,recency,"(13.016, 16.802]",48,13.040002,16.729998,14.502082625,2.9151334999999996,3.530283140684255,-1.8105887083333334
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,168.0,recency,"(16.802, 304.39]",49,16.85,304.38998,31.03897855102041,16.46299144897959,45.39629222606771,-15.84360055102041
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,168.0,recency,"(3.2390000000000003, 8.28]",49,3.2399995,8.2,6.259591726530612,2.3901064897959183,2.694283682675906,2.358660951020408
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,168.0,recency,"(8.28, 10.548]",48,8.400001,10.499997,9.603124458333333,1.9411427791666667,2.8321235961305664,1.544884179166667
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,recency,"(1.1190000000000002, 1.95]",49,1.12,1.9099998,1.53571423877551,0.2906012612244898,0.44964037694338277,0.21122538367346944
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,recency,"(1.95, 3.86]",48,2.0099998,3.7800002,2.9133332520833335,0.7117085166666666,0.9865711504248333,0.5036862208333334
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,recency,"(13.476, 20.62]",48,13.499999,20.589996,17.32229129166667,2.0327150625,2.746610569770845,-0.7349029791666668
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,recency,"(20.62, 56.07]",49,20.64,56.070004,27.523057122448982,5.73617706122449,7.596433093216233,-5.683790285714285
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,recency,"(3.86, 13.476]",49,3.8799996,13.470001,7.83285767755102,1.7426408877551018,2.5669634746539893,0.4315698306122449
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,recency,"(1.209, 2.702]",49,1.2099999,2.6899998,1.936734781632653,0.6052628653061225,0.8851535772635225,0.363429624489796
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,recency,"(16.152, 24.276]",48,16.16,24.180002,20.3629174375,4.093374027083333,5.532748563822413,-1.154978485416667
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,recency,"(2.702, 4.976]",48,2.72,4.92,3.6560418812499997,1.4536819333333335,2.0899492008206484,1.0245482958333334
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,recency,"(24.276, 217.36]",49,24.34,217.35991,42.57877212244899,16.905610204081633,34.48147989225381,-16.089716979591838
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,recency,"(4.976, 16.152]",49,4.9900007,16.15,10.053877832653061,3.484635012244898,5.6693703060449225,2.0848331755102043
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,recency,"(10.86, 14.5]",49,10.95,14.499999,12.998978755102042,1.6603205918367347,1.934099038437979,1.2393260204081633
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,recency,"(14.5, 17.052]",48,14.510002,17.039999,15.695209083333333,2.0383753854166664,2.5880186415049584,0.7919261562499998
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,recency,"(17.052, 23.376]",48,17.1,23.099995,19.207916208333334,2.4692734375,3.379054481386333,0.06411506250000032
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,recency,"(23.376, 73.12]",49,23.560001,73.12001,35.020610530612245,12.078451622448982,17.233640561453644,-9.611552479591836
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,recency,"(4.989, 10.86]",49,4.99,10.800001,8.400203620408163,1.258261920408163,1.648933639112304,0.7430222183673469
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,recency,"(12.464, 16.424]",48,12.470001,16.359999,14.574582927083332,2.577593447916667,3.0215211368413235,1.9353228854166666
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,recency,"(16.424, 19.222]",49,16.439999,19.219997,17.87550979591837,3.582404632653061,5.0031492417562875,2.834070142857143
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,recency,"(19.222, 30.39]",48,19.23,30.000006,23.314582875,4.331869614583334,5.9796270624035355,0.51286446875
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,recency,"(30.39, 150.69]",49,30.65,150.68996,54.69612091836735,25.298363795918366,35.42525252945865,-21.32975881632653
bidirectional_lstm_ts168_recency,bidirectional_lstm,"BiLSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,recency,"(5.5889999999999995, 12.464]",49,5.59,12.460001,9.654081434693877,1.8737102285714284,2.5165272038455715,1.5469346979591836
